,m,n,k,emb_type,best_C,train_acc,test_acc
332,3,2,7,cbow,1.6681005372000592,0.8712162905888827,0.8712871287128713
333,3,2,8,svd,1000.0,0.6516235553109522,0.6683168316831684
334,3,2,8,skipgram,77.42636826811278,0.624105668684645,0.5891089108910891
335,3,2,8,cbow,1.6681005372000592,0.8640616400660429,0.8613861386138614
336,3,2,9,svd,1000.0,0.6604292790313704,0.6683168316831684
337,3,2,9,skipgram,77.42636826811278,0.624105668684645,0.6039603960396039
338,3,2,9,cbow,1.6681005372000592,0.8673637864611998,0.8465346534653465
339,3,2,10,svd,1000.0,0.6114474408365438,0.6188118811881188
340,3,2,10,skipgram,1.6681005372000592,0.6147495872317006,0.6089108910891089
341,3,2,10,cbow,0.464158883361278,0.8547055586130985,0.8514851485148515
342,3,3,5,svd,21.54434690031885,0.802421574023115,0.7871287128712872
343,3,3,5,skipgram,21.54434690031885,0.593285635663181,0.5841584158415841
344,3,3,5,cbow,0.464158883361278,0.6840946615299945,0.7079207920792079
345,3,3,6,svd,278.2559402207126,0.7809576224545954,0.8168316831683168
346,3,3,6,skipgram,21.54434690031885,0.5883324160704458,0.5742574257425742
347,3,3,6,cbow,1.6681005372000592,0.6989543203082004,0.6287128712871287
348,3,3,7,svd,1000.0,0.75178866263071,0.7871287128712872
349,3,3,7,skipgram,0.0359381366380462,0.6505228398458999,0.6584158415841584
350,3,3,7,cbow,5.994842503189409,0.6703357182168409,0.6633663366336634
351,3,3,8,svd,1000.0,0.732526141992295,0.7623762376237624
352,3,3,8,skipgram,0.0359381366380462,0.6791414419372592,0.6683168316831684
353,3,3,8,cbow,1.6681005372000592,0.717116125481563,0.6633663366336634
354,3,3,9,svd,278.2559402207126,0.7352779306549257,0.7574257425742574
355,3,3,9,skipgram,0.0359381366380462,0.6763896532746285,0.6584158415841584
356,3,3,9,cbow,1.6681005372000592,0.686296092460099,0.6881188118811881
357,3,3,10,svd,1000.0,0.7281232801320858,0.7623762376237624
358,3,3,10,skipgram,0.1291549665014884,0.6686846450192625,0.7079207920792079
359,3,3,10,cbow,278.2559402207126,0.6708860759493671,0.6584158415841584
360,3,4,5,svd,77.42636826811278,0.7716015410016511,0.7326732673267327
361,3,4,5,skipgram,0.0359381366380462,0.6565767749036874,0.7029702970297029
362,3,4,5,cbow,5.994842503189409,0.7215189873417721,0.7128712871287128
363,3,4,6,svd,278.2559402207126,0.7589433131535498,0.7029702970297029
364,3,4,6,skipgram,1.6681005372000592,0.6719867914144194,0.6782178217821783
365,3,4,6,cbow,77.42636826811278,0.7204182718767199,0.6732673267326733
366,3,4,7,svd,278.2559402207126,0.7506879471656577,0.7128712871287128
367,3,4,7,skipgram,5.994842503189409,0.6719867914144194,0.6633663366336634
368,3,4,7,cbow,21.54434690031885,0.6945514584479912,0.6831683168316832
369,3,4,8,svd,1.6681005372000592,0.7374793615850302,0.7029702970297029
370,3,4,8,skipgram,0.1291549665014884,0.6499724821133737,0.6782178217821783
371,3,4,8,cbow,1.6681005372000592,0.6818932305998899,0.6336633663366337
372,3,4,9,svd,1.6681005372000592,0.7330764997248211,0.7029702970297029
373,3,4,9,skipgram,0.1291549665014884,0.6554760594386351,0.6584158415841584
374,3,4,9,cbow,5.994842503189409,0.6642817831590534,0.6633663366336634
375,3,4,10,svd,1000.0,0.7259218492019813,0.7128712871287128
376,3,4,10,skipgram,0.1291549665014884,0.6697853604843148,0.6435643564356436
377,3,4,10,cbow,1.6681005372000592,0.6648321408915795,0.6732673267326733
378,3,5,5,svd,21.54434690031885,0.7033571821684095,0.7277227722772277
379,3,5,5,skipgram,21.54434690031885,0.7050082553659879,0.7227722772277227
380,3,5,5,cbow,1.6681005372000592,0.7484865162355531,0.7376237623762376
381,3,5,6,svd,21.54434690031885,0.6857457347275729,0.7128712871287128
382,3,5,6,skipgram,0.1291549665014884,0.7077600440286186,0.7425742574257426
383,3,5,6,cbow,5.994842503189409,0.7429829389102917,0.7326732673267327
384,3,5,7,svd,278.2559402207126,0.682443588332416,0.6633663366336634
385,3,5,7,skipgram,0.0359381366380462,0.6973032471106219,0.7079207920792079
386,3,5,7,cbow,21.54434690031885,0.7380297193175565,0.7425742574257426
387,3,5,8,svd,21.54434690031885,0.6962025316455697,0.7079207920792079
388,3,5,8,skipgram,5.994842503189409,0.6984039625756742,0.693069306930693
389,3,5,8,cbow,278.2559402207126,0.7110621904237755,0.7376237623762376
390,3,5,9,svd,1.6681005372000592,0.6890478811227297,0.6881188118811881
391,3,5,9,skipgram,21.54434690031885,0.6973032471106219,0.6831683168316832
392,3,5,9,cbow,0.464158883361278,0.7160154100165107,0.7178217821782178
393,3,5,10,svd,5.994842503189409,0.6840946615299945,0.6732673267326733
394,3,5,10,skipgram,1.6681005372000592,0.689598238855256,0.7178217821782178
395,3,5,10,cbow,1.6681005372000592,0.7061089708310402,0.7772277227722773
396,3,6,5,svd,0.464158883361278,0.7292239955971381,0.693069306930693
397,3,6,5,skipgram,0.0359381366380462,0.7220693450742983,0.7524752475247525
398,3,6,5,cbow,1.6681005372000592,0.7413318657127133,0.7178217821782178
399,3,6,6,svd,21.54434690031885,0.7110621904237755,0.7029702970297029
400,3,6,6,skipgram,77.42636826811278,0.7116125481563016,0.7425742574257426
401,3,6,6,cbow,0.464158883361278,0.7198679141441937,0.7475247524752475
402,3,6,7,svd,77.42636826811278,0.7044578976334618,0.693069306930693
403,3,6,7,skipgram,0.464158883361278,0.7055586130985141,0.7227722772277227
404,3,6,7,cbow,1.6681005372000592,0.7297743533296642,0.7128712871287128
405,3,6,8,svd,1000.0,0.7182168409466153,0.6732673267326733
406,3,6,8,skipgram,0.1291549665014884,0.7083104017611448,0.7277227722772277
407,3,6,8,cbow,5.994842503189409,0.7303247110621904,0.7524752475247525
408,3,6,9,svd,21.54434690031885,0.7055586130985141,0.6831683168316832
409,3,6,9,skipgram,5.994842503189409,0.7242707760044028,0.7326732673267327
410,3,6,9,cbow,1.6681005372000592,0.7226197028068244,0.7277227722772277
411,3,6,10,svd,278.2559402207126,0.7000550357732526,0.6534653465346535
412,3,6,10,skipgram,0.464158883361278,0.7215189873417721,0.7326732673267327
413,3,6,10,cbow,0.464158883361278,0.7061089708310402,0.7227722772277227
414,3,7,5,svd,0.1291549665014884,0.7292239955971381,0.7178217821782178
415,3,7,5,skipgram,0.0359381366380462,0.6940011007154651,0.7128712871287128
416,3,7,5,cbow,0.464158883361278,0.7237204182718767,0.7128712871287128
417,3,7,6,svd,21.54434690031885,0.7264722069345074,0.698019801980198
418,3,7,6,skipgram,0.0359381366380462,0.7066593285635663,0.7574257425742574
419,3,7,6,cbow,5.994842503189409,0.7319757842597688,0.7178217821782178
420,3,7,7,svd,1.6681005372000592,0.7226197028068244,0.7029702970297029
421,3,7,7,skipgram,21.54434690031885,0.6912493120528344,0.7326732673267327
422,3,7,7,cbow,5.994842503189409,0.7215189873417721,0.7376237623762376
423,3,7,8,svd,0.464158883361278,0.7088607594936709,0.7079207920792079
424,3,7,8,skipgram,0.1291549665014884,0.7050082553659879,0.7475247524752475
425,3,7,8,cbow,5.994842503189409,0.7154650522839846,0.7376237623762376
426,3,7,9,svd,1000.0,0.7297743533296642,0.6831683168316832
427,3,7,9,skipgram,1.6681005372000592,0.6984039625756742,0.7524752475247525
428,3,7,9,cbow,0.464158883361278,0.7193175564116676,0.7227722772277227
429,3,7,10,svd,1.6681005372000592,0.7220693450742983,0.698019801980198
430,3,7,10,skipgram,5.994842503189409,0.7044578976334618,0.7524752475247525
431,3,7,10,cbow,0.464158883361278,0.7127132636213539,0.693069306930693
432,3,8,5,svd,0.464158883361278,0.7407815079801872,0.7326732673267327
433,3,8,5,skipgram,0.464158883361278,0.7044578976334618,0.7623762376237624
434,3,8,5,cbow,5.994842503189409,0.7396807925151349,0.7524752475247525
435,3,8,6,svd,0.1291549665014884,0.7237204182718767,0.7128712871287128
436,3,8,6,skipgram,0.1291549665014884,0.7077600440286186,0.7574257425742574
437,3,8,6,cbow,5.994842503189409,0.7083104017611448,0.7128712871287128
438,3,8,7,svd,21.54434690031885,0.7231700605393506,0.7376237623762376
439,3,8,7,skipgram,1.6681005372000592,0.7066593285635663,0.7920792079207921
440,3,8,7,cbow,0.464158883361278,0.7121629058888277,0.6633663366336634
441,3,8,8,svd,5.994842503189409,0.7226197028068244,0.7079207920792079
442,3,8,8,skipgram,0.1291549665014884,0.7099614749587232,0.7920792079207921
443,3,8,8,cbow,0.1291549665014884,0.6879471656576774,0.6485148514851485
444,3,8,9,svd,5.994842503189409,0.7193175564116676,0.6831683168316832
445,3,8,9,skipgram,0.1291549665014884,0.7077600440286186,0.7871287128712872
446,3,8,9,cbow,0.464158883361278,0.7022564667033572,0.6881188118811881
447,3,8,10,svd,0.464158883361278,0.7099614749587232,0.698019801980198
448,3,8,10,skipgram,77.42636826811278,0.7055586130985141,0.7623762376237624
449,3,8,10,cbow,0.1291549665014884,0.6912493120528344,0.7029702970297029
450,3,9,5,svd,0.1291549665014884,0.7341772151898734,0.7425742574257426
451,3,9,5,skipgram,0.0359381366380462,0.7011557512383049,0.7821782178217822
452,3,9,5,cbow,5.994842503189409,0.7176664832140892,0.6782178217821783
453,3,9,6,svd,1.6681005372000592,0.7358282883874518,0.7178217821782178
454,3,9,6,skipgram,0.464158883361278,0.7165657677490369,0.7871287128712872
455,3,9,6,cbow,5.994842503189409,0.7066593285635663,0.698019801980198
456,3,9,7,svd,77.42636826811278,0.7193175564116676,0.693069306930693
457,3,9,7,skipgram,5.994842503189409,0.7121629058888277,0.7920792079207921
458,3,9,7,cbow,5.994842503189409,0.7006053935057788,0.7079207920792079
459,3,9,8,svd,0.464158883361278,0.7319757842597688,0.6831683168316832
460,3,9,8,skipgram,1.6681005372000592,0.709411117226197,0.7871287128712872
461,3,9,8,cbow,0.464158883361278,0.6884975233902036,0.6584158415841584
462,3,9,9,svd,1.6681005372000592,0.7198679141441937,0.698019801980198
463,3,9,9,skipgram,1.6681005372000592,0.7138139790864062,0.7623762376237624
464,3,9,9,cbow,0.0359381366380462,0.6912493120528344,0.698019801980198
465,3,9,10,svd,1000.0,0.7160154100165107,0.693069306930693
466,3,9,10,skipgram,21.54434690031885,0.7055586130985141,0.7920792079207921
467,3,9,10,cbow,21.54434690031885,0.6857457347275729,0.6881188118811881
468,3,10,5,svd,0.1291549665014884,0.7446340121078702,0.7277227722772277
469,3,10,5,skipgram,1.6681005372000592,0.7061089708310402,0.7722772277227723
470,3,10,5,cbow,1.6681005372000592,0.7127132636213539,0.698019801980198
471,3,10,6,svd,77.42636826811278,0.7160154100165107,0.7277227722772277
472,3,10,6,skipgram,0.1291549665014884,0.7143643368189323,0.7722772277227723
473,3,10,6,cbow,21.54434690031885,0.6818932305998899,0.6831683168316832
474,3,10,7,svd,0.1291549665014884,0.7215189873417721,0.7128712871287128
475,3,10,7,skipgram,0.464158883361278,0.7028068244358833,0.7821782178217822
476,3,10,7,cbow,21.54434690031885,0.6951018161805174,0.6584158415841584
477,3,10,8,svd,0.464158883361278,0.7303247110621904,0.6732673267326733
478,3,10,8,skipgram,5.994842503189409,0.6989543203082004,0.7673267326732673
479,3,10,8,cbow,0.464158883361278,0.6890478811227297,0.6485148514851485
480,3,10,9,svd,0.1291549665014884,0.7110621904237755,0.7227722772277227
481,3,10,9,skipgram,21.54434690031885,0.7022564667033572,0.7772277227722773
482,3,10,9,cbow,1000.0,0.6945514584479912,0.6732673267326733
483,3,10,10,svd,0.1291549665014884,0.7143643368189323,0.7079207920792079
484,3,10,10,skipgram,1.6681005372000592,0.7110621904237755,0.7722772277227723
485,3,10,10,cbow,1.6681005372000592,0.6917996697853604,0.6584158415841584
486,4,2,5,svd,278.2559402207126,0.6796917996697853,0.7178217821782178
487,4,2,5,skipgram,0.464158883361278,0.5872317006053935,0.5742574257425742
488,4,2,5,cbow,1.6681005372000592,0.6631810676940011,0.6584158415841584
489,4,2,6,svd,1000.0,0.7011557512383049,0.7079207920792079
490,4,2,6,skipgram,0.1291549665014884,0.5993395707209687,0.6485148514851485
491,4,2,6,cbow,1.6681005372000592,0.6538249862410567,0.6534653465346535
492,4,2,7,svd,1000.0,0.7727022564667033,0.7128712871287128
493,4,2,7,skipgram,0.0359381366380462,0.658778205833792,0.6683168316831684
494,4,2,7,cbow,5.994842503189409,0.6538249862410567,0.6831683168316832
495,4,2,8,svd,1000.0,0.7336268574573472,0.7178217821782178
496,4,2,8,skipgram,0.0359381366380462,0.6538249862410567,0.6534653465346535
497,4,2,8,cbow,1.6681005372000592,0.64336818932306,0.6534653465346535
498,4,2,9,svd,1000.0,0.7110621904237755,0.698019801980198
499,4,2,9,skipgram,0.0359381366380462,0.6615299944964227,0.6534653465346535
500,4,2,9,cbow,77.42636826811278,0.6719867914144194,0.693069306930693
501,4,2,10,svd,1000.0,0.7066593285635663,0.7079207920792079
502,4,2,10,skipgram,0.01,0.6505228398458999,0.6287128712871287
503,4,2,10,cbow,0.464158883361278,0.6648321408915795,0.6683168316831684
504,4,3,5,svd,278.2559402207126,0.8128783709411117,0.8118811881188119
505,4,3,5,skipgram,0.464158883361278,0.6780407264722069,0.698019801980198
506,4,3,5,cbow,1.6681005372000592,0.7050082553659879,0.7227722772277227
507,4,3,6,svd,278.2559402207126,0.787011557512383,0.8267326732673267
508,4,3,6,skipgram,0.1291549665014884,0.6813428728673638,0.6831683168316832
509,4,3,6,cbow,1.6681005372000592,0.6906989543203081,0.6683168316831684
510,4,3,7,svd,1000.0,0.7644468904788112,0.7920792079207921
511,4,3,7,skipgram,0.1291549665014884,0.6703357182168409,0.6881188118811881
512,4,3,7,cbow,0.464158883361278,0.6736378646119978,0.7029702970297029
513,4,3,8,svd,1000.0,0.7694001100715465,0.7821782178217822
514,4,3,8,skipgram,0.1291549665014884,0.6653824986241057,0.6831683168316832
515,4,3,8,cbow,77.42636826811278,0.6686846450192625,0.6732673267326733
516,4,3,9,svd,77.42636826811278,0.7578425976884975,0.7920792079207921
517,4,3,9,skipgram,0.1291549665014884,0.6620803522289488,0.6881188118811881
518,4,3,9,cbow,5.994842503189409,0.6565767749036874,0.7178217821782178
519,4,3,10,svd,1000.0,0.7600440286186021,0.7821782178217822
520,4,3,10,skipgram,5.994842503189409,0.6703357182168409,0.7128712871287128
521,4,3,10,cbow,1.6681005372000592,0.6697853604843148,0.693069306930693
522,4,4,5,svd,278.2559402207126,0.7523390203632361,0.7079207920792079
523,4,4,5,skipgram,0.1291549665014884,0.7039075399009356,0.693069306930693
524,4,4,5,cbow,21.54434690031885,0.7193175564116676,0.698019801980198
525,4,4,6,svd,77.42636826811278,0.7589433131535498,0.7079207920792079
526,4,4,6,skipgram,0.1291549665014884,0.7077600440286186,0.7178217821782178
527,4,4,6,cbow,5.994842503189409,0.6995046780407265,0.7029702970297029
528,4,4,7,svd,77.42636826811278,0.7512383048981838,0.7277227722772277
529,4,4,7,skipgram,0.0359381366380462,0.7061089708310402,0.698019801980198
530,4,4,7,cbow,5.994842503189409,0.7022564667033572,0.7029702970297029
531,4,4,8,svd,77.42636826811278,0.7385800770500826,0.7079207920792079
532,4,4,8,skipgram,0.1291549665014884,0.7039075399009356,0.7178217821782178
533,4,4,8,cbow,1.6681005372000592,0.6714364336818932,0.6782178217821783
534,4,4,9,svd,5.994842503189409,0.7297743533296642,0.6435643564356436
535,4,4,9,skipgram,1.6681005372000592,0.7154650522839846,0.7178217821782178
536,4,4,9,cbow,0.1291549665014884,0.6879471656576774,0.7326732673267327
537,4,4,10,svd,278.2559402207126,0.7154650522839846,0.7376237623762376
538,4,4,10,skipgram,0.1291549665014884,0.7011557512383049,0.7178217821782178
539,4,4,10,cbow,0.464158883361278,0.6846450192625206,0.698019801980198
540,4,5,5,svd,278.2559402207126,0.7149146945514584,0.7277227722772277
541,4,5,5,skipgram,0.464158883361278,0.7204182718767199,0.698019801980198
542,4,5,5,cbow,0.464158883361278,0.7110621904237755,0.7029702970297029
543,4,5,6,svd,21.54434690031885,0.7011557512383049,0.6683168316831684
544,4,5,6,skipgram,1.6681005372000592,0.7160154100165107,0.7128712871287128
545,4,5,6,cbow,0.1291549665014884,0.6940011007154651,0.7029702970297029
546,4,5,7,svd,5.994842503189409,0.6917996697853604,0.7029702970297029
547,4,5,7,skipgram,5.994842503189409,0.7187671986791414,0.6782178217821783
548,4,5,7,cbow,0.1291549665014884,0.693450742982939,0.6831683168316832
549,4,5,8,svd,77.42636826811278,0.690148596587782,0.693069306930693
550,4,5,8,skipgram,5.994842503189409,0.7281232801320858,0.7326732673267327
551,4,5,8,cbow,0.464158883361278,0.6917996697853604,0.7425742574257426
552,4,5,9,svd,21.54434690031885,0.6807925151348376,0.6881188118811881
553,4,5,9,skipgram,0.1291549665014884,0.7253714914694551,0.7326732673267327
554,4,5,9,cbow,0.464158883361278,0.6973032471106219,0.7277227722772277
555,4,5,10,svd,1.6681005372000592,0.6697853604843148,0.693069306930693
556,4,5,10,skipgram,21.54434690031885,0.7187671986791414,0.7425742574257426
557,4,5,10,cbow,0.464158883361278,0.686296092460099,0.7227722772277227
558,4,6,5,svd,1.6681005372000592,0.7396807925151349,0.7079207920792079
559,4,6,5,skipgram,0.1291549665014884,0.7050082553659879,0.7178217821782178
560,4,6,5,cbow,5.994842503189409,0.6989543203082004,0.693069306930693
561,4,6,6,svd,1.6681005372000592,0.7237204182718767,0.698019801980198
562,4,6,6,skipgram,77.42636826811278,0.7160154100165107,0.7277227722772277
563,4,6,6,cbow,5.994842503189409,0.6785910842047331,0.7178217821782178
564,4,6,7,svd,5.994842503189409,0.6978536048431481,0.6782178217821783
565,4,6,7,skipgram,0.464158883361278,0.7369290038525041,0.7524752475247525
566,4,6,7,cbow,0.1291549665014884,0.6906989543203081,0.6732673267326733
567,4,6,8,svd,1.6681005372000592,0.7182168409466153,0.6584158415841584
568,4,6,8,skipgram,21.54434690031885,0.7270225646670335,0.7277227722772277
569,4,6,8,cbow,0.464158883361278,0.7006053935057788,0.6831683168316832
570,4,6,9,svd,278.2559402207126,0.6989543203082004,0.693069306930693
571,4,6,9,skipgram,0.1291549665014884,0.7204182718767199,0.7425742574257426
572,4,6,9,cbow,1.6681005372000592,0.7066593285635663,0.6138613861386139
573,4,6,10,svd,21.54434690031885,0.7022564667033572,0.6732673267326733
574,4,6,10,skipgram,1.6681005372000592,0.7149146945514584,0.7524752475247525
575,4,6,10,cbow,5.994842503189409,0.6846450192625206,0.7128712871287128
576,4,7,5,svd,0.464158883361278,0.7281232801320858,0.7128712871287128
577,4,7,5,skipgram,5.994842503189409,0.7044578976334618,0.6881188118811881
578,4,7,5,cbow,21.54434690031885,0.7011557512383049,0.7079207920792079
579,4,7,6,svd,1.6681005372000592,0.7226197028068244,0.698019801980198
580,4,7,6,skipgram,0.1291549665014884,0.7061089708310402,0.7079207920792079
581,4,7,6,cbow,0.464158883361278,0.6868464501926252,0.7376237623762376
582,4,7,7,svd,0.464158883361278,0.732526141992295,0.698019801980198
583,4,7,7,skipgram,5.994842503189409,0.7193175564116676,0.7425742574257426
584,4,7,7,cbow,0.464158883361278,0.6752889378095762,0.6534653465346535
585,4,7,8,svd,21.54434690031885,0.7352779306549257,0.6732673267326733
586,4,7,8,skipgram,77.42636826811278,0.7160154100165107,0.7574257425742574
587,4,7,8,cbow,0.1291549665014884,0.6620803522289488,0.6782178217821783
588,4,7,9,svd,1.6681005372000592,0.7160154100165107,0.693069306930693
589,4,7,9,skipgram,0.0359381366380462,0.7099614749587232,0.7326732673267327
590,4,7,9,cbow,5.994842503189409,0.6719867914144194,0.693069306930693
591,4,7,10,svd,5.994842503189409,0.7116125481563016,0.6782178217821783
592,4,7,10,skipgram,0.1291549665014884,0.7022564667033572,0.7821782178217822
593,4,7,10,cbow,0.0359381366380462,0.6730875068794716,0.6584158415841584
594,4,8,5,svd,1.6681005372000592,0.7457347275729224,0.7425742574257426
595,4,8,5,skipgram,0.01,0.6978536048431481,0.7277227722772277
596,4,8,5,cbow,0.464158883361278,0.6835443037974683,0.6831683168316832
597,4,8,6,svd,5.994842503189409,0.7237204182718767,0.7277227722772277
598,4,8,6,skipgram,5.994842503189409,0.7072096862960925,0.7128712871287128
599,4,8,6,cbow,0.1291549665014884,0.6686846450192625,0.6782178217821783
600,4,8,7,svd,0.464158883361278,0.7226197028068244,0.7178217821782178
601,4,8,7,skipgram,0.0359381366380462,0.7039075399009356,0.7128712871287128
602,4,8,7,cbow,21.54434690031885,0.6637314254265272,0.693069306930693
603,4,8,8,svd,5.994842503189409,0.7154650522839846,0.6881188118811881
604,4,8,8,skipgram,0.1291549665014884,0.7105118326912493,0.7376237623762376
605,4,8,8,cbow,5.994842503189409,0.6571271326362136,0.6435643564356436
606,4,8,9,svd,5.994842503189409,0.732526141992295,0.7029702970297029
607,4,8,9,skipgram,0.464158883361278,0.6989543203082004,0.7326732673267327
608,4,8,9,cbow,0.0359381366380462,0.6796917996697853,0.6732673267326733
609,4,8,10,svd,5.994842503189409,0.71326362135388,0.693069306930693
610,4,8,10,skipgram,0.0359381366380462,0.7105118326912493,0.7326732673267327
611,4,8,10,cbow,0.0359381366380462,0.6642817831590534,0.693069306930693
612,4,9,5,svd,0.464158883361278,0.728673637864612,0.7178217821782178
613,4,9,5,skipgram,0.0359381366380462,0.7006053935057788,0.7574257425742574
614,4,9,5,cbow,5.994842503189409,0.6840946615299945,0.6485148514851485
615,4,9,6,svd,0.1291549665014884,0.7429829389102917,0.7277227722772277
616,4,9,6,skipgram,1.6681005372000592,0.7072096862960925,0.7574257425742574
617,4,9,6,cbow,5.994842503189409,0.6670335718216841,0.7079207920792079
618,4,9,7,svd,5.994842503189409,0.7253714914694551,0.7277227722772277
619,4,9,7,skipgram,0.464158883361278,0.7061089708310402,0.7128712871287128
620,4,9,7,cbow,5.994842503189409,0.6521739130434783,0.6633663366336634
621,4,9,8,svd,0.464158883361278,0.7242707760044028,0.7178217821782178
622,4,9,8,skipgram,0.1291549665014884,0.71326362135388,0.7673267326732673
623,4,9,8,cbow,77.42636826811278,0.6631810676940011,0.693069306930693
624,4,9,9,svd,0.464158883361278,0.7275729223995597,0.7029702970297029
625,4,9,9,skipgram,5.994842503189409,0.7116125481563016,0.7722772277227723
626,4,9,9,cbow,1.6681005372000592,0.6505228398458999,0.6633663366336634
627,4,9,10,svd,5.994842503189409,0.7231700605393506,0.693069306930693
628,4,9,10,skipgram,1.6681005372000592,0.7066593285635663,0.7722772277227723
629,4,9,10,cbow,0.0359381366380462,0.6604292790313704,0.6534653465346535
630,4,10,5,svd,0.1291549665014884,0.7484865162355531,0.7475247524752475
631,4,10,5,skipgram,5.994842503189409,0.6940011007154651,0.7227722772277227
632,4,10,5,cbow,77.42636826811278,0.682443588332416,0.6683168316831684
633,4,10,6,svd,0.464158883361278,0.7264722069345074,0.7277227722772277
634,4,10,6,skipgram,0.1291549665014884,0.7066593285635663,0.7326732673267327
635,4,10,6,cbow,5.994842503189409,0.6631810676940011,0.6237623762376238
636,4,10,7,svd,77.42636826811278,0.7292239955971381,0.7079207920792079
637,4,10,7,skipgram,0.1291549665014884,0.7077600440286186,0.7326732673267327
638,4,10,7,cbow,21.54434690031885,0.654925701706109,0.6138613861386139
639,4,10,8,svd,0.464158883361278,0.7110621904237755,0.7178217821782178
640,4,10,8,skipgram,0.464158883361278,0.7017061089708311,0.7623762376237624
641,4,10,8,cbow,0.0359381366380462,0.6543753439735829,0.6237623762376238
642,4,10,9,svd,0.464158883361278,0.7154650522839846,0.7376237623762376
643,4,10,9,skipgram,5.994842503189409,0.7099614749587232,0.7524752475247525
644,4,10,9,cbow,0.0359381366380462,0.6631810676940011,0.6386138613861386
645,4,10,10,svd,0.1291549665014884,0.7242707760044028,0.7079207920792079
646,4,10,10,skipgram,0.464158883361278,0.7077600440286186,0.7178217821782178
647,4,10,10,cbow,0.1291549665014884,0.6538249862410567,0.6485148514851485
648,5,2,5,svd,1000.0,0.71326362135388,0.7574257425742574
649,5,2,5,skipgram,5.994842503189409,0.6147495872317006,0.6188118811881188
650,5,2,5,cbow,21.54434690031885,0.7044578976334618,0.7128712871287128
651,5,2,6,svd,278.2559402207126,0.7347275729223995,0.7029702970297029
652,5,2,6,skipgram,0.464158883361278,0.6130985140341222,0.599009900990099
653,5,2,6,cbow,5.994842503189409,0.6879471656576774,0.6534653465346535
654,5,2,7,svd,1000.0,0.7919647771051184,0.7673267326732673
